variant,anomaly_type,method,customer,date,score,score_pct,rank
raw,global_point,units,161832000,2024-03-28,8.639420509338379,0.9947916666666666,4
raw,global_point,units,161832000,2024-04-14,7.4994025230407715,0.9930555555555556,5
raw,global_point,units,161832000,2024-04-22,7.237224102020264,0.9913194444444444,6
raw,global_point,units,161832000,2024-04-25,6.7724103927612305,0.9895833333333334,7
raw,global_point,units,161832000,2024-04-16,6.088550090789795,0.9878472222222222,8
raw,global_point,units,161832000,2024-05-17,5.891796588897705,0.9861111111111112,9
raw,global_point,units,161832000,2024-04-04,5.0626397132873535,0.984375,10
raw,global_point,units,161832000,2024-04-03,4.492325305938721,0.9826388888888888,11
raw,global_point,units,161832000,2023-04-03,4.151774883270264,0.9809027777777778,12
raw,global_point,units,161832000,2024-05-16,3.7953057289123535,0.9791666666666666,13
raw,global_point,units,161832000,2024-04-05,3.5691874027252197,0.9774305555555556,14
raw,global_point,units,161832000,2022-12-26,2.8749358654022217,0.9756944444444444,15
raw,global_point,units,161832000,2023-05-04,2.536700487136841,0.9739583333333334,16
raw,global_point,units,161832000,2024-05-22,2.366299629211426,0.9722222222222222,17
raw,global_point,units,161832000,2024-04-07,2.2029035091400146,0.9704861111111112,18
raw,global_point,units,161832000,2024-03-18,2.127558708190918,0.96875,19
raw,global_point,units,161832000,2024-02-29,2.0091359615325928,0.9670138888888888,20
raw,global_point,units,161832000,2024-05-04,2.0018930435180664,0.9652777777777778,21
raw,global_point,units,161832000,2024-04-24,1.9902688264846802,0.9635416666666666,22
raw,global_point,units,161832000,2023-09-20,1.959252953529358,0.9618055555555556,23
raw,global_point,units,161832000,2024-05-18,1.9383021593093872,0.9600694444444444,24
raw,global_point,units,161832000,2024-04-28,1.8975166082382202,0.9583333333333334,25
raw,global_point,units,161835000,2024-04-25,138.78131103515625,1.0,1
raw,global_point,units,161835000,2024-04-24,42.88249206542969,0.9982638888888888,2
raw,global_point,units,161835000,2024-04-26,40.276214599609375,0.9965277777777778,3
raw,global_point,units,161835000,2024-04-21,38.131309509277344,0.9947916666666666,4
raw,global_point,units,161835000,2024-04-22,32.872406005859375,0.9930555555555556,5
raw,global_point,units,161835000,2024-03-28,8.547965049743652,0.9913194444444444,6
raw,global_point,units,161835000,2024-03-29,5.529606342315674,0.9895833333333334,7
raw,global_point,units,161835000,2022-12-26,4.928718566894531,0.9878472222222222,8
raw,global_point,units,161835000,2023-04-03,4.670522689819336,0.9861111111111112,9
raw,global_point,units,161835000,2024-04-14,4.4849324226379395,0.984375,10
raw,global_point,units,161835000,2024-05-13,3.7619001865386963,0.9826388888888888,11
raw,global_point,units,161835000,2024-04-23,3.688854217529297,0.9809027777777778,12
raw,global_point,units,161835000,2024-04-17,3.4107933044433594,0.9791666666666666,13
raw,global_point,units,161835000,2024-04-04,3.2778940200805664,0.9774305555555556,14
raw,global_point,units,161835000,2024-04-05,2.9975833892822266,0.9756944444444444,15
raw,global_point,units,161835000,2024-05-24,2.884993553161621,0.9739583333333334,16
raw,global_point,units,161835000,2024-04-15,2.665424346923828,0.9722222222222222,17
raw,global_point,units,161835000,2024-05-16,2.5755245685577393,0.9704861111111112,18
raw,global_point,units,161835000,2023-03-01,2.5418860912323,0.96875,19
raw,global_point,units,161835000,2023-04-04,2.3996832370758057,0.9670138888888888,20
raw,global_point,units,161835000,2024-03-01,2.3189549446105957,0.9652777777777778,21
raw,global_point,units,161835000,2024-05-17,2.2867918014526367,0.9635416666666666,22
raw,global_point,units,161835000,2022-12-25,2.1130471229553223,0.9618055555555556,23
raw,global_point,units,161835000,2024-05-10,2.0743439197540283,0.9600694444444444,24
raw,global_point,units,161835000,2024-04-16,2.0269582271575928,0.9583333333333334,25
raw,global_point,units,161836000,2024-04-25,110.81396484375,1.0,1
raw,global_point,units,161836000,2024-04-21,44.2767219543457,0.9982638888888888,2
raw,global_point,units,161836000,2024-04-24,36.185367584228516,0.9965277777777778,3
raw,global_point,units,161836000,2024-04-26,35.611576080322266,0.9947916666666666,4
raw,global_point,units,161836000,2024-04-22,26.166179656982422,0.9930555555555556,5
raw,global_point,units,161836000,2023-04-03,9.798185348510742,0.9913194444444444,6
raw,global_point,units,161836000,2024-04-14,8.307182312011719,0.9895833333333334,7
raw,global_point,units,161836000,2024-04-16,7.524318695068359,0.9878472222222222,8
raw,global_point,units,161836000,2024-03-28,5.966860771179199,0.9861111111111112,9
raw,global_point,units,161836000,2023-04-04,5.326271057128906,0.984375,10
raw,global_point,units,161836000,2024-05-13,4.947771072387695,0.9826388888888888,11
raw,global_point,units,161836000,2024-03-29,4.612671852111816,0.9809027777777778,12
raw,global_point,units,161836000,2023-03-01,4.354284763336182,0.9791666666666666,13
